。 O
遂 O
入 O
， O
至 O
纣 B-PER
死 O
所 O
。 O
武 B-PER
王 I-PER
自 O
射 O
之 O
， O
三 O
发 O
而 O
后 O
下 O
车 O
， O
以 O
轻 O
剑 O
击 O
之 O
， O
以 O
黄 O
钺 O
斩 O
纣 O
头 O
， O
县 O
大 O
白 O
之 O
旗 O
。 O
已 O
而 O
至 O
纣 B-PER
之 O
嬖 O
妾 O
二 O
女 O
， O
二 O
女 O
皆 O
经 O
自 O
杀 O
。 O
武 B-PER
王 I-PER
又 O
射 O
三 O
发 O
， O
击 O
以 O
剑 O
， O
斩 O
以 O
玄 O
钺 O
， O
县 O
其 O
头 O
小 O
白 O
之 O
旗 O
。 O
武 B-PER
王 I-PER
已 O
乃 O
出 O
复 O
军 O
。 O
# O
其 O
明 O
日 O
， O
除 O
道 O
， O
脩 O
社 O
及 O
商 O
纣 O
宫 O
。 O
及 O
期 O
， O
百 O
夫 O
荷 O
罕 O
旗 O
以 O
先 O
驱 O
。 O
武 B-PER
王 I-PER
弟 O
叔 O
振 B-PER
铎 I-PER
奉 O
陈 O
常 O
车 O
， O
周 B-PER
公 I-PER
旦 I-PER
把 O
大 O
钺 O
， O
毕 B-PER
公 I-PER
把 O
小 O
钺 O
， O
以 O
夹 O
武 B-PER
王 I-PER
。 O
散 B-PER
宜 I-PER
生 I-PER
、 O
太 B-PER
颠 I-PER
、 O
闳 B-PER
夭 I-PER
皆 O
执 O
剑 O
以 O
卫 O
武 B-PER
王 I-PER
。 O
既 O
入 O
， O
立 O
于 O
社 O
南 O
大 O
卒 O
之 O
左 O
， O
右 O
毕 O
从 O
。 O
# O
毛 B-PER
叔 I-PER
郑 I-PER
奉 O
明 O
水 O
， O
卫 B-PER
康 I-PER
叔 I-PER
封 O
布 O
兹 O
， O
召 B-PER
公 I-PER
奭 I-PER
赞 O
采 O
， O
师 B-PER
尚 I-PER
父 I-PER
牵 O
牲 O
。 O
# O
尹 B-PER
佚 I-PER
筴 O
祝 O
曰 O
“ O
殷 O
之 O
末 O
孙 O
季 B-PER
纣 I-PER
， O
殄 O
废 O
先 O
王 O
明 O
德 O
， O
侮 O
蔑 O
神 O
祇 O
不 O
祀 O
， O
昏 O
暴 O
商 O
邑 O
百 O
姓 O
， O
其 O
章 O
显 O
闻 O
于 O
天 O
皇 O
上 O
帝 O
” O
於 O
是 O
武 B-PER
王 I-PER
再 O
拜 O
稽 O
首 O
， O
曰 O
“ O
膺 O
更 O
大 O
命 O
， O
革 O
殷 O
， O
受 O
天 O
明 O
命 O
” O
武 B-PER
王 I-PER
又 O
再 O
拜 O
稽 O
首 O
， O
乃 O
出 O
。 O
封 O
商 B-PER
纣 I-PER
子 O
禄 B-PER
父 I-PER
殷 O
之 O
馀 O
民 O
。 O
# O
武 B-PER
王 I-PER
为 O
殷 O
初 O
定 O
未 O
集 O
， O
乃 O
使 O
其 O
弟 O
管 B-PER
叔 I-PER
鲜 I-PER
、 O
蔡 B-PER
叔 I-PER
度 I-PER
相 O
禄 B-PER
父 I-PER
治 O
殷 O
。 O
已 O
而 O
命 O
召 B-PER
公 I-PER
释 O
箕 B-PER
子 I-PER
之 O
囚 O
。 O
命 O
毕 B-PER
公 I-PER
释 O
百 O
姓 O
之 O
囚 O
， O
表 O
商 O
容 O
之 O
闾 O
。 O
命 O
南 B-PER
宫 I-PER
括 I-PER
散 O
鹿 O
台 O
之 O
财 O
， O
发 O
钜 O
桥 O
之 O
粟 O
， O
以 O
振 O
贫 O
弱 O
萌 O
隶 O
。 O
命 O
南 B-PER
宫 I-PER
括 I-PER
、 O
史 B-PER
佚 I-PER
展 O
九 O
鼎 O
保 O
玉 O
。 O
命 O
闳 B-PER
夭 I-PER
封 O
比 B-PER
干 I-PER
之 O
墓 O
。 O
命 O
宗 B-PER
祝 I-PER
享 O
祠 O
于 O
军 O
。 O
乃 O
罢 O
兵 O
西 O
归 O
。 O
行 O
狩 O
， O
记 O
政 O
事 O
， O
作 O
武 O
成 O
。 O
# O
封 O
诸 O
侯 O
， O
班 O
赐 O
宗 O
彝 O
， O
作 O
分 O
殷 O
之 O
器 O
物 O
。 O
武 B-PER
王 I-PER
追 O
思 O
先 O
圣 O
王 O
， O
乃 O
襃 O
封 O
神 B-PER
农 I-PER
之 O
后 O
於 O
焦 B-LOC
， O
黄 B-PER
帝 I-PER
之 O
后 O
於 O
祝 B-LOC
， O
帝 B-PER
尧 I-PER
之 O
后 O
於 O
蓟 B-LOC
， O
帝 O
舜 O
之 O
后 O
於 O
陈 O
， O
大 B-PER
禹 I-PER
之 O
后 O
於 O
杞 B-LOC
。 O
於 O
是 O
封 O
功 O
臣 O
谋 O
士 O
， O
而 O
师 B-PER
尚 I-PER
父 I-PER
为 O
首 O
封 O
。 O
封 O
尚 B-PER
父 I-PER
於 O
营 B-LOC
丘 I-LOC
， O
曰 O
齐 O
。 O
封 O
弟 O
周 B-PER
公 I-PER
旦 I-PER
於 O
曲 B-LOC
阜 I-LOC
， O
曰 O
鲁 O
。 O
封 O
召 O
公 O
奭 O
於 O
燕 O
。 O
封 O
弟 O
叔 B-PER
鲜 I-PER
於 O
管 B-LOC
， O
弟 O
叔 B-PER
度 I-PER
於 O
蔡 B-LOC
。 O
馀 O
各 O
以 O
次 O
受 O
封 O
。 O
# O
武 B-PER
王 I-PER
徵 O
九 O
牧 O
之 O
君 O
， O
登 O
豳 B-LOC
之 O
阜 O
， O
以 O
望 O
商 O
邑 O
。 O
武 B-PER
王 I-PER
至 O
于 O
周 O
， O
自 O
夜 O
不 O
寐 O
。 O
周 B-PER
公 I-PER
旦 I-PER
即 O
王 O
所 O
， O
曰 O
“ O
曷 O
为 O
不 O
寐 O
” O
王 O
曰 O
“ O
告 O
女 O
： O
维 O
天 O
不 O
飨 O
殷 O
， O
自 O
发 O
未 O
生 O
於 O
今 O
六 O
十 O
年 O
， O
麋 O
鹿 O
在 O
牧 O
， O
蜚 O
鸿 O
满 O
野 O
。 O
天 O
不 O
享 O
殷 O
， O
乃 O
今 O
有 O
成 O
。 O
# O
维 O
天 O
建 O
殷 O
， O
其 O
登 O
名 O
民 O
三 O
百 O
六 O
十 O
夫 O
， O
不 O
显 O
亦 O
不 O
宾 O
灭 O
， O
以 O
至 O
今 O
。 O
我 O
未 O
定 O
天 O
保 O
， O
何 O
暇 O
寐 O
” O
王 O
曰 O
“ O
定 O
天 O
保 O
， O
依 O
天 O
室 O
， O
悉 O
求 O
夫 O
恶 O
， O
贬 O
从 O
殷 B-PER
王 I-PER
受 O
。 O
日 O
夜 O
劳 O
来 O
定 O
我 O
西 O
土 O
， O
我 O
维 O
显 O
服 O
， O
及 O
德 O
方 O
明 O
。 O
自 O
洛 B-LOC
汭 I-LOC
延 O
于 O
伊 B-LOC
汭 I-LOC
， O
居 O
易 O
毋 O
固 O
， O
其 O
有 O
夏 O
之 O
居 O
。 O
# O
我 O
南 O
望 O
三 B-LOC
途 I-LOC
， O
北 O
望 O
岳 B-LOC
鄙 I-LOC
， O
顾 O
詹 O
有 O
河 B-LOC
， O
粤 O
詹 O
雒 B-LOC
、 O
伊 B-LOC
， O
毋 O
远 O
天 O
室 O
” O
营 O
周 O
居 O
于 O
雒 B-LOC
邑 I-LOC
而 O
后 O
去 O
。 O
纵 O
马 O
於 O
华 B-LOC
山 I-LOC
之 O
阳 O
， O
放 O
牛 O
於 O
桃 B-LOC
林 I-LOC
之 O
虚 O
。 O
偃 O
干 O
戈 O
， O
振 O
兵 O
释 O
旅 O
： O
示 O
天 O
下 O
不 O
复 O
用 O
也 O
。 O
武 B-PER
王 I-PER
已 O
克 O
殷 O
， O
后 O
二 O
年 O
， O
问 O
箕 B-PER
子 I-PER
殷 O
所 O
以 O
亡 O
。 O
箕 B-PER
子 I-PER
不 O
忍 O
言 O
殷 O
恶 O
， O
以 O
存 O
亡 O
国 O
宜 O
告 O
。 O
武 B-PER
王 I-PER
亦 O
丑 O
， O
故 O
问 O
以 O
天 O
道 O
。 O
武 B-PER
王 I-PER
病 O
。 O
# O
天 O
下 O
未 O
集 O
， O
群 O
公 O
惧 O
， O
穆 O
卜 O
， O
周 B-PER
公 I-PER
乃 O
祓 O
斋 O
， O
自 O
为 O
质 O
， O
欲 O
代 O
武 B-PER
王 I-PER
， O
武 B-PER
王 I-PER
有 O
瘳 O
。 O
后 O
而 O
崩 O
， O
太 B-PER
子 I-PER
诵 I-PER
代 O
立 O
， O
是 O
为 O
成 B-PER
王 I-PER
。 O
成 B-PER
王 I-PER
少 O
， O
周 O
初 O
定 O
天 O
下 O
， O
周 B-PER
公 I-PER
恐 O
诸 O
侯 O
畔 O
周 O
， O
公 O
乃 O
摄 O
行 O
政 O
当 O
国 O
。 O
管 B-PER
叔 I-PER
、 O
蔡 B-PER
叔 I-PER
群 O
弟 O
疑 O
周 B-PER
公 I-PER
， O
与 O
武 B-PER
庚 I-PER
作 O
乱 O
， O
畔 O
周 O
。 O
# O
周 B-PER
公 I-PER
奉 O
成 B-PER
王 I-PER
命 O
， O
伐 O
诛 O
武 B-PER
庚 I-PER
、 O
管 B-PER
叔 I-PER
， O
放 O
蔡 B-PER
叔 I-PER
。 O
以 O
微 B-PER
子 I-PER
开 O
代 O
殷 O
后 O
， O
国 O
於 O
宋 O
。 O
颇 O
收 O
殷 O
馀 O
民 O
， O
以 O
封 O
武 B-PER
王 I-PER
少 O
弟 O
封 O
为 O
卫 B-PER
康 I-PER
叔 I-PER
。 O
晋 B-PER
唐 I-PER
叔 I-PER
得 O
嘉 O
谷 O
， O
献 O
之 O
成 B-PER
王 I-PER
， O
成 B-PER
王 I-PER
以 O
归 O
周 B-PER
公 I-PER
于 O
兵 O
所 O
。 O
周 B-PER
公 I-PER
受 O
禾 O
东 O
土 O
， O
鲁 O
天 O
子 O
之 O
命 O
。 O
# O
初 O
， O
管 B-PER
、 O
蔡 B-PER
畔 O
周 O
， O
周 B-PER
公 I-PER
讨 O
之 O
， O
三 O
年 O
而 O
毕 O
定 O
， O
故 O
初 O
作 O
大 O
诰 O
， O
次 O
作 O
微 O
子 O
之 O
命 O
， O
次 O
归 O
禾 O
， O
次 O
嘉 O
禾 O
， O
次 O
康 O
诰 O
、 O
酒 O
诰 O
、 O
梓 O
材 O
， O
其 O
事 O
在 O
周 O
公 O
之 O
篇 O
。 O
# O
周 B-PER
公 I-PER
行 O
政 O
七 O
年 O
， O
成 B-PER
王 I-PER
长 O
， O
周 B-PER
公 I-PER
反 O
政 O
成 B-PER
王 I-PER
， O
北 O
面 O
就 O
群 O
臣 O
之 O
位 O
。 O
成 B-PER
王 I-PER
在 O
丰 B-LOC
， O
使 O
召 B-PER
公 I-PER
复 O
营 O
洛 O
邑 O
， O
如 O
武 B-PER
王 I-PER
之 O
意 O
。 O
周 B-PER
公 I-PER
复 O
卜 O
申 O
视 O
， O
卒 O
营 O
筑 O
， O
居 O
九 O
鼎 O
焉 O
。 O
曰 O
“ O
此 O
天 O
下 O
之 O
中 O
， O
四 O
方 O
入 O
贡 O
道 O
里 O
均 O
” O
作 O
召 O
诰 O
、 O
洛 O
诰 O
。 O
成 B-PER
王 I-PER
既 O
迁 O
殷 O
遗 O
民 O
， O
周 B-PER
公 I-PER
以 O
王 O
命 O
告 O
， O
作 O
多 O
士 O
、 O
无 O
佚 O
。 O
# O
召 B-PER
公 I-PER
为 O
保 O
， O
周 B-PER
公 I-PER
为 O
师 O
， O
东 O
伐 O
淮 O
夷 O
， O
残 O
奄 O
， O
迁 O
其 O
君 O
薄 B-LOC
姑 I-LOC
。 O
成 B-PER
王 I-PER
自 O
奄 O
归 O
， O
在 O
宗 B-LOC
周 I-LOC
， O
作 O
多 O
方 O
。 O
既 O
绌 O
殷 O
命 O
， O
袭 O
淮 O
夷 O
， O
归 O
在 B-LOC
丰 I-LOC
， O
作 O
周 O
官 O
。 O
# O
兴 O
正 O
礼 O
乐 O
， O
度 O
制 O
於 O
是 O
改 O
， O
而 O
民 O
和 O
睦 O
， O
颂 O
声 O
兴 O
。 O
成 B-PER
王 I-PER
既 O
伐 O
东 O
夷 O
， O
息 O
慎 O
来 O
贺 O
， O
王 O
赐 O
荣 B-PER
伯 I-PER
作 O
贿 O
息 O
慎 O
之 O
命 O
。 O
成 B-PER
王 I-PER
将 O
崩 O
， O
惧 O
太 B-PER
子 I-PER
钊 I-PER
之 O
不 O
任 O
， O
乃 O
命 O
召 B-PER
公 I-PER
、 O
毕 B-PER
公 I-PER
率 O
诸 O
侯 O
以 O
相 O
太 O
子 O
而 O
立 O
之 O
。 O
# O
成 B-PER
王 I-PER
既 O
崩 O
， O
二 O
公 O
率 O
诸 O
侯 O
， O
以 O
太 B-PER
子 I-PER
钊 I-PER
见 O
於 O
先 O
王 O
庙 O
， O
申 O
告 O
以 O
文 B-PER
王 I-PER
、 O
武 B-PER
王 I-PER
之 O
所 O
以 O
为 O
王 O
业 O
之 O
不 O
易 O
， O
务 O
在 O
节 O
俭 O
， O
毋 O
多 O
欲 O
， O
以 O
笃 O
信 O
临 O
之 O
， O
作 O
顾 O
命 O
。 O
# O
太 B-PER
子 I-PER
钊 I-PER
遂 O
立 O
， O
是 O
为 O
康 B-PER
王 I-PER
。 O
康 B-PER
王 I-PER
即 O
位 O
， O
遍 O
告 O
诸 O
侯 O
， O
宣 O
告 O
以 O
文 O
武 O
之 O
业 O
以 O
申 O
之 O
， O
作 O
康 O
诰 O
。 O
故 O
成 O
康 O
之 O
际 O
， O
天 O
下 O
安 O
宁 O
， O
刑 O
错 O
四 O
十 O
馀 O
年 O
不 O
用 O
。 O
# O
康 B-PER
王 I-PER
命 O
作 O
策 O
毕 B-PER
公 I-PER
分 O
居 O
里 O
， O
成 O
周 O
郊 O
， O
作 O
毕 O
命 O
。 O
康 B-PER
王 I-PER
卒 O
， O
子 O
昭 B-PER
王 I-PER
瑕 I-PER
立 O
。 O
昭 B-PER
王 I-PER
之 O
时 O
， O
王 O
道 O
微 O
缺 O
。 O
昭 B-PER
王 I-PER
南 O
巡 O
狩 O
不 O
返 O
， O
卒 O
於 O
江 O
上 O
。 O
其 O
卒 O
不 O
赴 O
告 O
， O
讳 O
之 O
也 O
。 O
立 O
昭 B-PER
王 I-PER
子 O
满 B-PER
， O
是 O
为 O
穆 B-PER
王 I-PER
。 O
穆 B-PER
王 I-PER
即 O
位 O
， O
春 O
秋 O
已 O
五 O
十 O
矣 O
。 O
王 O
道 O
衰 O
微 O
， O
穆 B-PER
王 I-PER
闵 O
文 O
武 O
之 O
道 O
缺 O
， O
乃 O
命 O
伯 B-PER
[ I-PER
B I-PER
1 I-PER
7 I-PER
H I-PER
] I-PER
申 O
诫 O
太 O
仆 O
国 O
之 O
政 O
， O
作 O
《 O
[ O
B O
1 O
7 O
H O
] O
命 O
》 O
。 O
# O
复 O
宁 O
。 O
穆 B-PER
王 I-PER
将 O
征 O
犬 O
戎 O
， O
祭 B-PER
公 I-PER
谋 I-PER
父 I-PER
谏 O
曰 O
“ O
不 O
可 O
。 O
先 O
王 O
燿 O
德 O
不 O
观 O
兵 O
。 O
夫 O
兵 O
戢 O
而 O
时 O
动 O
， O
动 O
则 O
威 O
， O
观 O
则 O
玩 O
， O
玩 O
则 O
无 O
震 O
。 O
是 O
故 O
周 B-PER
文 I-PER
公 I-PER
之 O
颂 O
曰 O
： O
载 O
戢 O
干 O
戈 O
， O
载 O
櫜 O
弓 O
矢 O
， O
我 O
求 O
懿 O
德 O
， O
肆 O
于 O
时 O
夏 O
， O
允 O
王 O
保 O
之 O
。 O
# O
先 O
王 O
之 O
於 O
民 O
也 O
， O
茂 O
正 O
其 O
德 O
而 O
厚 O
其 O
性 O
， O
阜 O
其 O
财 O
求 O
而 O
利 O
其 O
器 O
用 O
， O
明 O
利 O
害 O
之 O
乡 O
， O
以 O
文 O
脩 O
之 O
， O
使 O
之 O
务 O
利 O
而 O
辟 O
害 O
， O
怀 O
德 O
而 O
畏 O
威 O
， O
故 O
能 O
保 O
世 O
以 O
滋 O
大 O
。 O
# O
昔 O
我 O
先 O
王 O
世 O
后 O
稷 O
以 O
服 O
事 O
虞 O
、 O
夏 O
。 O
及 O
夏 O
之 O
衰 O
也 O
， O
弃 O
稷 O
不 O
务 O
， O
我 O
先 O
王 O
不 O
窋 O
用 O
失 O
其 O
官 O
， O
而 O
自 O
窜 O
於 O
戎 O
狄 O
之 O
间 O
。 O
# O
不 O
敢 O
怠 O
业 O
， O
时 O
序 O
其 O
德 O
， O
遵 O
脩 O
其 O
绪 O
， O
脩 O
其 O
训 O
典 O
， O
朝 O
夕 O
恪 O
勤 O
， O
守 O
以 O
敦 O
笃 O
， O
奉 O
以 O
忠 O
信 O
。 O
奕 O
世 O
载 O
德 O
， O
不 O
忝 O
前 O
人 O
。 O
# O
至 O
于 O
文 B-PER
王 I-PER
、 O
武 B-PER
王 I-PER
， O
昭 O
前 O
之 O
光 O
明 O
而 O
加 O
之 O
以 O
慈 O
和 O
， O
事 O
神 O
保 O
民 O
， O
无 O
不 O
欣 O
喜 O
。 O
商 B-PER
王 I-PER
帝 I-PER
辛 I-PER
大 O
恶 O
于 O
民 O
， O
庶 O
民 O
不 O
忍 O
， O
 O
载 O
武 B-PER
王 I-PER
， O
以 O
致 O
戎 O
于 O
商 O
牧 O
。 O
# O
是 O
故 O
先 O
王 O
非 O
务 O
武 O
也 O
， O
勤 O
恤 O
民 O
隐 O
而 O
除 O
其 O
害 O
也 O
。 O
夫 O
先 O
王 O
之 O
制 O
， O
邦 O
内 O
甸 O
服 O
， O
邦 O
外 O
侯 O
服 O
， O
侯 O
卫 O
宾 O
服 O
， O
夷 O
蛮 O
要 O
服 O
， O
戎 O
翟 O
荒 O
服 O
。 O
甸 O
服 O
者 O
祭 O
， O
侯 O
服 O
者 O
祀 O
， O
宾 O
服 O
者 O
享 O
， O
要 O
服 O
者 O
贡 O
， O
荒 O
服 O
者 O
王 O
。 O
日 O
祭 O
， O
月 O
祀 O
， O
时 O
享 O
， O
岁 O
贡 O
， O
终 O
王 O
。 O
# O
先 O
王 O
之 O
顺 O
祀 O
也 O
， O
有 O
不 O
祭 O
则 O
脩 O
意 O
， O
有 O
不 O
祀 O
则 O
脩 O
言 O
， O
有 O
不 O
享 O
则 O
脩 O
文 O
， O
有 O
不 O
贡 O
则 O
脩 O
名 O
， O
有 O
不 O
王 O
则 O
脩 O
德 O
， O
序 O
成 O
而 O
有 O
不 O
至 O
则 O
脩 O
刑 O
。 O
於 O
是 O
有 O
刑 O
不 O
祭 O
， O
伐 O
不 O
祀 O
， O
征 O
不 O
享 O
， O
让 O
不 O
贡 O
， O
告 O
不 O
王 O
。 O
# O
於 O
是 O
有 O
刑 O
罚 O
之 O
辟 O
， O
有 O
攻 O
伐 O
之 O
兵 O
， O
有 O
征 O
讨 O
之 O
备 O
， O
有 O
威 O
让 O
之 O
命 O
， O
有 O
文 O
告 O
之 O
辞 O
。 O
布 O
令 O
陈 O
辞 O
而 O
有 O
不 O
至 O
， O
则 O
增 O
脩 O
於 O
德 O
， O
无 O
勤 O
民 O
於 O
远 O
。 O
是 O
以 O
近 O
无 O
不 O
听 O
， O
远 O
无 O
不 O
服 O
。 O
今 O
自 O
大 B-PER
毕 I-PER
、 O
伯 B-PER
士 I-PER
之 O
终 O
也 O
， O
犬 O
戎 O
氏 O
以 O
其 O
职 O
来 O
王 O
， O
天 O
子 O
曰 O
予 O
必 O
以 O
不 O
享 O
征 O
之 O
， O
且 O
观 O
之 O
兵 O
， O
无 O
乃 O
废 O
先 O
王 O
之 O
训 O
， O
而 O
王 O
几 O
顿 O
乎 O
。 O
# O
吾 O
闻 O
犬 O
戎 O
树 O
敦 O
， O
率 O
旧 O
德 O
而 O
守 O
终 O
纯 O
固 O
， O
其 O
有 O
以 O
御 O
我 O
矣 O
” O
王 O
遂 O
征 O
之 O
， O
得 O
四 O
白 O
狼 O
、 O
四 O
白 O
鹿 O
以 O
归 O
。 O
自 O
是 O
荒 O
服 O
者 O
不 O
至 O
。 O
诸 O
侯 O
有 O
不 O
睦 O
者 O
， O
甫 B-PER
侯 I-PER
言 O
於 O
王 O
， O
作 O
脩 O
刑 O
辟 O
。 O
王 O
曰 O
“ O
吁 O
， O
来 O
。 O
有 O
国 O
有 O
土 O
， O
告 O
汝 O
祥 O
刑 O
。 O
在 O
今 O
尔 O
安 O
百 O
姓 O
， O
何 O
择 O
非 O
其 O
人 O
， O
何 O
敬 O
非 O
其 O
刑 O
， O
何 O
居 O
非 O
其 O
宜 O
与 O
。 O
两 O
造 O
具 O
备 O
， O
师 O
听 O
五 O
辞 O
。 O
五 O
辞 O
简 O
信 O
， O
正 O
於 O
五 O
刑 O
。 O
# O
五 O
刑 O
不 O
简 O
， O
正 O
於 O
五 O
罚 O
。 O
五 O
罚 O
不 O
服 O
， O
正 O
於 O
五 O
过 O
。 O
五 O
过 O
之 O
疵 O
， O
官 O
狱 O
内 O
狱 O
， O
阅 O
实 O
其 O
罪 O
， O
惟 O
钧 O
其 O
过 O
。 O
五 O
刑 O
之 O
疑 O
有 O
赦 O
， O
五 O
罚 O
之 O
疑 O
有 O
赦 O
， O
其 O
审 O
克 O
之 O
。 O
简 O
信 O
有 O
众 O
， O
惟 O
讯 O
有 O
稽 O
。 O
无 O
简 O
不 O
疑 O
， O
共 O
严 O
天 O
威 O
。 O
黥 O
辟 O
疑 O
赦 O
， O
其 O
罚 O
百 O
率 O
， O
阅 O
实 O
其 O
罪 O
。 O
# O
劓 O
辟 O
疑 O
赦 O
， O
其 O
罚 O
倍 O
洒 O
， O
阅 O
实 O
其 O
罪 O
。 O
膑 O
辟 O
疑 O
赦 O
， O
其 O
罚 O
倍 O
差 O
， O
阅 O
实 O
其 O
罪 O
。 O
宫 O
辟 O
疑 O
赦 O
， O
其 O
罚 O
五 O
百 O
率 O
， O
阅 O
实 O
其 O
罪 O
。 O
大 O
辟 O
疑 O
赦 O
， O
其 O
罚 O
千 O
率 O
， O
阅 O
实 O
其 O
罪 O
。 O
墨 O
罚 O
之 O
属 O
千 O
， O
劓 O
罚 O
之 O
属 O
千 O
， O
膑 O
罚 O
之 O
属 O
五 O
百 O
， O
宫 O
罚 O
之 O
属 O
三 O
百 O
， O
大 O
辟 O
之 O
罚 O
其 O
属 O
二 O
百 O
： O
五 O
刑 O
之 O
属 O
三 O
千 O
” O
命 O
曰 O
甫 O
刑 O
。 O
穆 B-PER
王 I-PER
立 O
五 O
十 O
五 O
年 O
， O
崩 O
， O
子 O
共 B-PER
王 I-PER
繄 I-PER
扈 I-PER
立 O
。 O
# O
共 B-PER
王 I-PER
游 O
於 O
泾 O
上 O
， O
密 B-PER
康 I-PER
公 I-PER
从 O
， O
有 O
三 O
女 O
奔 O
之 O
。 O
其 O
母 O
曰 O
“ O
必 O
致 O
之 O
王 O
。 O
夫 O
兽 O
三 O
为 O
群 O
， O
人 O
三 O
为 O
众 O
， O
女 O
三 O
为 O
粲 O
。 O
王 O
田 O
不 O
取 O
群 O
， O
公 O
行 O
不 O
下 O
众 O
， O
王 O
御 O
不 O
参 O
一 O
族 O
。 O
# O
夫 O
粲 O
， O
美 O
之 O
物 O
也 O
。 O
众 O
以 O
美 O
物 O
归 O
女 O
， O
而 O
何 O
德 O
以 O
堪 O
之 O
。 O
王 O
犹 O
不 O
堪 O
， O
况 O
尔 O
之 O
小 O
丑 O
乎 O
。 O
小 O
丑 O
备 O
物 O
， O
终 O
必 O
亡 O
” O
康 B-PER
公 I-PER
不 O
献 O
， O
一 O
年 O
， O
共 B-PER
王 I-PER
灭 O
密 B-PER
。 O
共 B-PER
王 I-PER
崩 O
， O
子 O
懿 B-PER
王 I-PER
囏 I-PER
立 O
。 O
懿 B-PER
王 I-PER
之 O
时 O
， O
王 O
室 O
遂 O
衰 O
， O
诗 O
人 O
作 O
刺 O
。 O
# O
懿 B-PER
王 I-PER
崩 O
， O
共 B-PER
王 I-PER
弟 O
辟 B-PER
方 I-PER
立 O
， O
是 O
为 O
孝 B-PER
王 I-PER
。 O
孝 B-PER
王 I-PER
崩 O
， O
诸 O
侯 O
复 O
立 O
懿 B-PER
王 I-PER
太 B-PER
子 I-PER
燮 I-PER
， O
是 O
为 O
夷 B-PER
王 I-PER
。 O
夷 B-PER
王 I-PER
崩 O
， O
子 O
厉 B-PER
王 I-PER
胡 I-PER
立 O
。 O
厉 B-PER
王 I-PER
即 O
位 O
三 O
十 O
年 O
， O
好 O
利 O
， O
近 O
荣 B-PER
夷 I-PER
公 I-PER
。 O
大 O
夫 O
芮 B-PER
良 I-PER
夫 I-PER
谏 O
厉 B-PER
王 I-PER
曰 O
“ O
王 O
室 O
其 O
将 O
卑 O
乎 O
。 O
夫 O
荣 B-PER
公 I-PER
好 O
专 O
利 O
而 O
不 O
知 O
大 O
难 O
。 O
夫 O
利 O
， O
百 O
物 O
之 O
所 O
生 O
也 O
， O
天 O
地 O
之 O
所 O
载 O
也 O
， O
而 O
有 O
专 O
之 O
， O
其 O
害 O
多 O
矣 O
。 O
# O
天 O
地 O
百 O
物 O
皆 O
将 O
取 O
焉 O
， O
何 O
可 O
专 O
也 O
。 O
所 O
怒 O
甚 O
多 O
， O
而 O
不 O
备 O
大 O
难 O
。 O
以 O
是 O
教 O
王 O
， O
王 O
其 O
能 O
久 O
乎 O
。 O
夫 O
王 O
人 O
者 O
， O
将 O
导 O
利 O
而 O
布 O
之 O
上 O
下 O
者 O
也 O
。 O
# O
使 O
神 O
人 O
百 O
物 O
无 O
不 O
得 O
极 O
， O
犹 O
日 O
怵 O
惕 O
惧 O
怨 O
之 O
来 O
也 O
。 O
故 O
颂 O
曰 O
思 O
文 O
后 O
稷 O
， O
克 O
配 O
彼 O
天 O
， O
立 O
我 O
蒸 O
民 O
， O
莫 O
匪 O
尔 O
极 O
。 O
大 O
雅 O
曰 O
陈 O
锡 O
载 O
周 O
。 O
是 O
不 O
布 O
利 O
而 O
惧 O
难 O
乎 O
， O
故 O
能 O
载 O
周 O
以 O
至 O
于 O
今 O
。 O
今 O
王 O
学 O
专 O
利 O
， O
其 O
可 O
乎 O
。 O
# O
匹 O
夫 O
专 O
利 O
， O
犹 O
谓 O
之 O
盗 O
， O
王 O
而 O
行 O
之 O
， O
其 O
归 O
鲜 O
矣 O
。 O
荣 B-PER
公 I-PER
若 O
用 O
， O
周 O
必 O
败 O
也 O
” O
厉 B-PER
王 I-PER
不 O
听 O
， O
卒 O
以 O
荣 B-PER
公 I-PER
为 O
卿 O
士 O
， O
用 O
事 O
。 O
王 O
行 O
暴 O
虐 O
侈 O
傲 O
， O
国 O
人 O
谤 O
王 O
。 O
# O
召 B-PER
公 I-PER
谏 O
曰 O
“ O
民 O
不 O
堪 O
命 O
矣 O
” O
王 O
怒 O
， O
得 O
卫 O
巫 O
， O
使 O
监 O
谤 O
者 O
， O
以 O
告 O
则 O
杀 O
之 O
。 O
其 O
谤 O
鲜 O
矣 O
， O
诸 O
侯 O
不 O
朝 O
。 O
三 O
十 O
四 O
年 O
， O
王 O
益 O
严 O
， O
国 O
人 O
莫 O
敢 O
言 O
， O
道 O
路 O
以 O
目 O
。 O
厉 B-PER
王 I-PER
喜 O
， O
告 O
召 O
公 O
曰 O
“ O
吾 O
能 O
弭 O
谤 O
矣 O
， O
乃 O
不 O
敢 O
言 O
” O
召 O
公 O
曰 O
“ O
是 O
障 O
之 O
也 O
。 O
防 O
民 O
之 O
口 O
， O
甚 O
於 O
防 O
水 O
。 O
水 O
壅 O
而 O
溃 O
， O
伤 O
人 O
必 O
多 O
， O
民 O
亦 O
如 O
之 O
。 O
# O
是 O
故 O
为 O
水 O
者 O
决 O
之 O
使 O
导 O
， O
为 O
民 O
者 O
宣 O
之 O
使 O
言 O
。 O
# O
故 O
天 O
子 O
听 O
政 O
